,year,month,type,city,average_price,category_vol
24264,2019,May,organic,Raleigh/Greensboro,1.96,medium
24265,2019,May,conventional,Richmond/Norfolk,1.03,large
24266,2019,May,organic,Richmond/Norfolk,1.33,medium
24267,2019,May,conventional,Roanoke,0.86,large
24268,2019,May,organic,Roanoke,1.64,small
24269,2019,May,conventional,Sacramento,1.54,wholesale
24270,2019,May,organic,Sacramento,1.96,medium
24271,2019,May,conventional,San Diego,1.39,wholesale
24272,2019,May,organic,San Diego,2.17,medium
24273,2019,May,conventional,San Francisco,1.77,wholesale
24274,2019,May,organic,San Francisco,2.26,medium
24275,2019,May,conventional,Seattle,1.69,wholesale
24276,2019,May,organic,Seattle,1.79,medium
24277,2019,May,conventional,South Carolina,1.3,wholesale
24278,2019,May,organic,South Carolina,1.94,medium
24283,2019,May,conventional,Spokane,1.53,large
24284,2019,May,organic,Spokane,2.2,small
24285,2019,May,conventional,St. Louis,1.17,large
24286,2019,May,organic,St. Louis,1.55,small
24287,2019,May,conventional,Syracuse,1.36,large
24288,2019,May,organic,Syracuse,1.49,small
24289,2019,May,conventional,Tampa,1.23,wholesale
24290,2019,May,organic,Tampa,1.28,small
24295,2019,May,conventional,West Tex/New Mexico,1.07,wholesale
24296,2019,May,organic,West Tex/New Mexico,1.99,medium
24297,2019,May,conventional,Albany,1.11,large
24298,2019,May,organic,Albany,1.62,small
24299,2019,May,conventional,Atlanta,1.2,wholesale
24300,2019,May,organic,Atlanta,1.63,small
24301,2019,May,conventional,Baltimore/Washington,1.49,wholesale
24302,2019,May,organic,Baltimore/Washington,1.61,medium
24303,2019,May,conventional,Boise,1.46,large
24304,2019,May,organic,Boise,2.12,small
24305,2019,May,conventional,Boston,1.5,wholesale
24306,2019,May,organic,Boston,1.78,medium
24307,2019,May,conventional,Buffalo/Rochester,1.28,large
24308,2019,May,organic,Buffalo/Rochester,1.54,small
24309,2019,May,conventional,California,1.48,wholesale
24310,2019,May,organic,California,2.01,large
24311,2019,May,conventional,Charlotte,1.12,large
24312,2019,May,organic,Charlotte,1.69,medium
24313,2019,May,conventional,Chicago,1.56,wholesale
24314,2019,May,organic,Chicago,1.98,medium
24315,2019,May,conventional,Cincinnati/Dayton,1.38,large
24316,2019,May,organic,Cincinnati/Dayton,2.11,small
24317,2019,May,conventional,Columbus,1.27,large
24318,2019,May,organic,Columbus,1.7,small
24319,2019,May,conventional,Dallas/Ft. Worth,0.93,wholesale
24320,2019,May,organic,Dallas/Ft. Worth,1.38,medium
24321,2019,May,conventional,Denver,1.26,wholesale
24322,2019,May,organic,Denver,1.67,medium
24323,2019,May,conventional,Detroit,1.39,wholesale
24324,2019,May,organic,Detroit,1.84,small
24325,2019,May,conventional,Grand Rapids,1.53,large
24326,2019,May,organic,Grand Rapids,1.48,small
24327,2019,May,conventional,Great Lakes,1.37,wholesale
24328,2019,May,organic,Great Lakes,1.84,large
24329,2019,May,conventional,Harrisburg/Scranton,1.26,large
24330,2019,May,organic,Harrisburg/Scranton,1.62,small
24331,2019,May,conventional,Hartford/Springfield,1.46,large
24332,2019,May,organic,Hartford/Springfield,2.33,medium
24333,2019,May,conventional,Houston,0.94,wholesale
24334,2019,May,organic,Houston,1.8,medium
24335,2019,May,conventional,Indianapolis,1.28,large
24336,2019,May,organic,Indianapolis,1.91,small
24337,2019,May,conventional,Jacksonville,1.35,large
24338,2019,May,organic,Jacksonville,1.7,small
24339,2019,May,conventional,Las Vegas,1.25,large
24340,2019,May,organic,Las Vegas,1.98,small
24341,2019,May,conventional,Los Angeles,1.42,wholesale
24342,2019,May,organic,Los Angeles,1.92,large
24343,2019,May,conventional,Louisville,1.41,large
24344,2019,May,organic,Louisville,1.98,small
24345,2019,May,conventional,Miami/Ft. Lauderdale,1.41,wholesale
24346,2019,May,organic,Miami/Ft. Lauderdale,1.46,small
24349,2019,May,conventional,Nashville,1.11,large
24350,2019,May,organic,Nashville,1.34,small
24351,2019,May,conventional,New Orleans/Mobile,1.06,large
24352,2019,May,organic,New Orleans/Mobile,0.98,small
24353,2019,May,conventional,New York,1.58,wholesale
24354,2019,May,organic,New York,2.03,medium
24357,2019,May,conventional,Northern New England,1.42,wholesale
24358,2019,May,organic,Northern New England,1.32,medium
24359,2019,May,conventional,Orlando,1.37,wholesale
24360,2019,May,organic,Orlando,1.53,small
24361,2019,May,conventional,Philadelphia,1.42,wholesale
24362,2019,May,organic,Philadelphia,1.83,medium
24363,2019,May,conventional,Phoenix/Tucson,1.02,wholesale
24364,2019,May,organic,Phoenix/Tucson,1.97,medium
24365,2019,May,conventional,Pittsburgh,1.27,large
24366,2019,May,organic,Pittsburgh,1.56,small
24367,2019,May,conventional,Plains,1.31,wholesale
24368,2019,May,organic,Plains,1.26,large
24369,2019,May,conventional,Portland,1.66,wholesale
24370,2019,May,organic,Portland,2.37,medium
24371,2019,May,conventional,Raleigh/Greensboro,1.02,wholesale
24372,2019,May,organic,Raleigh/Greensboro,2.08,medium
24373,2019,May,conventional,Richmond/Norfolk,1.04,large
24374,2019,May,organic,Richmond/Norfolk,1.55,medium
24375,2019,May,conventional,Roanoke,0.98,large
24376,2019,May,organic,Roanoke,1.7,small
24377,2019,May,conventional,Sacramento,1.46,wholesale
24378,2019,May,organic,Sacramento,1.93,small
24379,2019,May,conventional,San Diego,1.51,wholesale
24380,2019,May,organic,San Diego,2.02,medium
24381,2019,May,conventional,San Francisco,1.67,wholesale
24382,2019,May,organic,San Francisco,2.18,medium
24383,2019,May,conventional,Seattle,1.78,wholesale
24384,2019,May,organic,Seattle,2.29,medium
24385,2019,May,conventional,South Carolina,1.26,wholesale
24386,2019,May,organic,South Carolina,1.92,small
24391,2019,May,conventional,Spokane,1.59,medium
24392,2019,May,organic,Spokane,2.2,small
24393,2019,May,conventional,St. Louis,1.31,large
24394,2019,May,organic,St. Louis,1.71,medium
24395,2019,May,conventional,Syracuse,1.21,large
24396,2019,May,organic,Syracuse,1.53,small
24397,2019,May,conventional,Tampa,1.27,wholesale
24398,2019,May,organic,Tampa,1.53,small
24403,2019,May,conventional,West Tex/New Mexico,1.16,wholesale
24404,2019,May,organic,West Tex/New Mexico,1.96,medium
24405,2019,May,conventional,Albany,1.46,large
24406,2019,May,organic,Albany,1.84,small
24407,2019,May,conventional,Atlanta,1.16,wholesale
24408,2019,May,organic,Atlanta,1.74,medium
24409,2019,May,conventional,Baltimore/Washington,1.54,wholesale
24410,2019,May,organic,Baltimore/Washington,1.59,medium
24411,2019,May,conventional,Boise,1.44,large
24412,2019,May,organic,Boise,2.31,small
24413,2019,May,conventional,Boston,1.55,wholesale
24414,2019,May,organic,Boston,1.8,medium
24415,2019,May,conventional,Buffalo/Rochester,1.31,large
24416,2019,May,organic,Buffalo/Rochester,1.51,small
24417,2019,May,conventional,California,1.53,wholesale
24418,2019,May,organic,California,2.03,large
24419,2019,May,conventional,Charlotte,1.41,large
24420,2019,May,organic,Charlotte,1.8,medium
24421,2019,May,conventional,Chicago,1.7,wholesale
24422,2019,May,organic,Chicago,1.88,medium
24423,2019,May,conventional,Cincinnati/Dayton,1.28,large
24424,2019,May,organic,Cincinnati/Dayton,1.62,medium
24425,2019,May,conventional,Columbus,1.25,large
24426,2019,May,organic,Columbus,1.53,medium
24427,2019,May,conventional,Dallas/Ft. Worth,0.93,wholesale
24428,2019,May,organic,Dallas/Ft. Worth,1.46,medium
24429,2019,May,conventional,Denver,1.18,wholesale
24430,2019,May,organic,Denver,1.72,medium
24431,2019,May,conventional,Detroit,1.35,wholesale
24432,2019,May,organic,Detroit,1.84,medium
24433,2019,May,conventional,Grand Rapids,1.61,large
24434,2019,May,organic,Grand Rapids,1.49,medium
24435,2019,May,conventional,Great Lakes,1.38,wholesale
24436,2019,May,organic,Great Lakes,1.65,large
24437,2019,May,conventional,Harrisburg/Scranton,1.32,large
24438,2019,May,organic,Harrisburg/Scranton,1.4,small
24439,2019,May,conventional,Hartford/Springfield,1.5,wholesale
24440,2019,May,organic,Hartford/Springfield,2.33,medium
24441,2019,May,conventional,Houston,0.97,wholesale
24442,2019,May,organic,Houston,2.02,medium
24443,2019,May,conventional,Indianapolis,1.25,large
24444,2019,May,organic,Indianapolis,1.55,medium
24445,2019,May,conventional,Jacksonville,1.34,large
24446,2019,May,organic,Jacksonville,1.63,small
24447,2019,May,conventional,Las Vegas,1.22,large
24448,2019,May,organic,Las Vegas,2.0,small
24449,2019,May,conventional,Los Angeles,1.43,wholesale
24450,2019,May,organic,Los Angeles,1.94,large
24451,2019,May,conventional,Louisville,1.3,large
24452,2019,May,organic,Louisville,1.86,small
24453,2019,May,conventional,Miami/Ft. Lauderdale,1.36,wholesale
24454,2019,May,organic,Miami/Ft. Lauderdale,1.3,small
24457,2019,May,conventional,Nashville,1.07,large
24458,2019,May,organic,Nashville,1.53,small
24459,2019,May,conventional,New Orleans/Mobile,0.95,wholesale
24460,2019,May,organic,New Orleans/Mobile,1.05,small
24461,2019,May,conventional,New York,1.62,wholesale
24462,2019,May,organic,New York,1.92,medium
24465,2019,May,conventional,Northern New England,1.5,wholesale
24466,2019,May,organic,Northern New England,1.66,medium
24467,2019,May,conventional,Orlando,1.29,wholesale
24468,2019,May,organic,Orlando,1.21,small
24469,2019,May,conventional,Philadelphia,1.45,wholesale
24470,2019,May,organic,Philadelphia,1.6,medium
24471,2019,May,conventional,Phoenix/Tucson,1.0,wholesale
24472,2019,May,organic,Phoenix/Tucson,1.96,medium
24473,2019,May,conventional,Pittsburgh,1.28,large
24474,2019,May,organic,Pittsburgh,1.7,small
24475,2019,May,conventional,Plains,1.31,wholesale
24476,2019,May,organic,Plains,1.24,large
24477,2019,May,conventional,Portland,1.44,wholesale
24478,2019,May,organic,Portland,2.22,medium
24479,2019,May,conventional,Raleigh/Greensboro,1.34,wholesale
24480,2019,May,organic,Raleigh/Greensboro,2.16,medium
24481,2019,May,conventional,Richmond/Norfolk,1.3,large
24482,2019,May,organic,Richmond/Norfolk,1.37,medium
24483,2019,May,conventional,Roanoke,1.26,large
24484,2019,May,organic,Roanoke,1.74,small
24485,2019,May,conventional,Sacramento,1.61,wholesale
24486,2019,May,organic,Sacramento,1.97,small
24487,2019,May,conventional,San Diego,1.52,wholesale
24488,2019,May,organic,San Diego,2.04,medium
24489,2019,May,conventional,San Francisco,1.79,wholesale
24490,2019,May,organic,San Francisco,2.18,medium
24491,2019,May,conventional,Seattle,1.66,wholesale
24492,2019,May,organic,Seattle,1.87,medium
24493,2019,May,conventional,South Carolina,1.32,wholesale
24494,2019,May,organic,South Carolina,1.98,medium
24499,2019,May,conventional,Spokane,1.52,large
24500,2019,May,organic,Spokane,2.24,small
24501,2019,May,conventional,St. Louis,1.13,large
24502,2019,May,organic,St. Louis,1.59,small
24503,2019,May,conventional,Syracuse,1.37,large
24504,2019,May,organic,Syracuse,1.52,small
24505,2019,May,conventional,Tampa,1.22,wholesale
24506,2019,May,organic,Tampa,1.25,small
24511,2019,May,conventional,West Tex/New Mexico,1.18,wholesale
24512,2019,May,organic,West Tex/New Mexico,1.9,medium
24513,2019,June,conventional,Albany,1.52,large
24514,2019,June,organic,Albany,1.88,small
24515,2019,June,conventional,Atlanta,1.04,wholesale
24516,2019,June,organic,Atlanta,1.24,medium
24517,2019,June,conventional,Baltimore/Washington,1.46,wholesale
24518,2019,June,organic,Baltimore/Washington,1.68,medium
24519,2019,June,conventional,Boise,1.25,large
24520,2019,June,organic,Boise,1.99,small
24521,2019,June,conventional,Boston,1.58,wholesale
24522,2019,June,organic,Boston,1.89,medium
24523,2019,June,conventional,Buffalo/Rochester,1.29,large
24524,2019,June,organic,Buffalo/Rochester,1.57,small
24525,2019,June,conventional,California,1.46,wholesale
24526,2019,June,organic,California,2.15,large
24527,2019,June,conventional,Charlotte,1.27,large
24528,2019,June,organic,Charlotte,1.88,medium
24529,2019,June,conventional,Chicago,1.53,wholesale
24530,2019,June,organic,Chicago,1.84,medium
24531,2019,June,conventional,Cincinnati/Dayton,1.01,wholesale
24532,2019,June,organic,Cincinnati/Dayton,1.28,medium
24533,2019,June,conventional,Columbus,0.97,large
24534,2019,June,organic,Columbus,0.92,medium
24535,2019,June,conventional,Dallas/Ft. Worth,0.95,wholesale
24536,2019,June,organic,Dallas/Ft. Worth,1.33,medium
24537,2019,June,conventional,Denver,1.03,wholesale
24538,2019,June,organic,Denver,1.47,medium
24539,2019,June,conventional,Detroit,1.03,wholesale
24540,2019,June,organic,Detroit,1.24,medium
24541,2019,June,conventional,Grand Rapids,1.47,large
24542,2019,June,organic,Grand Rapids,1.47,small
24543,2019,June,conventional,Great Lakes,1.16,wholesale
24544,2019,June,organic,Great Lakes,1.26,large
24545,2019,June,conventional,Harrisburg/Scranton,1.24,large
24546,2019,June,organic,Harrisburg/Scranton,1.51,medium
24547,2019,June,conventional,Hartford/Springfield,1.53,large
24548,2019,June,organic,Hartford/Springfield,2.35,medium
24549,2019,June,conventional,Houston,0.96,wholesale
24550,2019,June,organic,Houston,1.6,medium
24551,2019,June,conventional,Indianapolis,1.0,large
24552,2019,June,organic,Indianapolis,1.07,medium
24553,2019,June,conventional,Jacksonville,1.34,large
24554,2019,June,organic,Jacksonville,1.7,small
24555,2019,June,conventional,Las Vegas,1.04,wholesale
24556,2019,June,organic,Las Vegas,1.64,medium
24557,2019,June,conventional,Los Angeles,1.29,wholesale
24558,2019,June,organic,Los Angeles,2.04,medium
24559,2019,June,conventional,Louisville,1.0,large
24560,2019,June,organic,Louisville,1.1,small
24561,2019,June,conventional,Miami/Ft. Lauderdale,1.38,wholesale
24562,2019,June,organic,Miami/Ft. Lauderdale,1.24,small
24565,2019,June,conventional,Nashville,1.04,large
24566,2019,June,organic,Nashville,1.24,medium
24567,2019,June,conventional,New Orleans/Mobile,1.06,large
24568,2019,June,organic,New Orleans/Mobile,1.05,small
24569,2019,June,conventional,New York,1.64,wholesale
24570,2019,June,organic,New York,2.05,medium
24573,2019,June,conventional,Northern New England,1.53,wholesale
24574,2019,June,organic,Northern New England,1.66,medium
24575,2019,June,conventional,Orlando,1.29,wholesale
24576,2019,June,organic,Orlando,1.14,small
24577,2019,June,conventional,Philadelphia,1.39,wholesale
24578,2019,June,organic,Philadelphia,1.69,medium
24579,2019,June,conventional,Phoenix/Tucson,0.99,wholesale
24580,2019,June,organic,Phoenix/Tucson,1.92,medium
24581,2019,June,conventional,Pittsburgh,1.25,large
24582,2019,June,organic,Pittsburgh,1.58,small
24583,2019,June,conventional,Plains,1.25,wholesale
24584,2019,June,organic,Plains,1.24,large
24585,2019,June,conventional,Portland,1.17,wholesale
24586,2019,June,organic,Portland,1.75,medium
24587,2019,June,conventional,Raleigh/Greensboro,1.17,wholesale
24588,2019,June,organic,Raleigh/Greensboro,2.19,medium
24589,2019,June,conventional,Richmond/Norfolk,1.05,large
24590,2019,June,organic,Richmond/Norfolk,1.22,medium
24591,2019,June,conventional,Roanoke,0.99,large
24592,2019,June,organic,Roanoke,1.24,medium
24593,2019,June,conventional,Sacramento,1.64,wholesale
24594,2019,June,organic,Sacramento,2.07,small
24595,2019,June,conventional,San Diego,1.37,wholesale
24596,2019,June,organic,San Diego,2.21,medium
24597,2019,June,conventional,San Francisco,1.88,wholesale
24598,2019,June,organic,San Francisco,2.36,medium
24599,2019,June,conventional,Seattle,1.37,wholesale
24600,2019,June,organic,Seattle,1.77,medium
24601,2019,June,conventional,South Carolina,1.24,wholesale
24602,2019,June,organic,South Carolina,1.68,medium
24607,2019,June,conventional,Spokane,1.26,large
24608,2019,June,organic,Spokane,1.73,small
24609,2019,June,conventional,St. Louis,1.22,large
24610,2019,June,organic,St. Louis,1.63,medium
24611,2019,June,conventional,Syracuse,1.37,medium
24612,2019,June,organic,Syracuse,1.65,small
24613,2019,June,conventional,Tampa,1.23,wholesale
24614,2019,June,organic,Tampa,1.16,small
24619,2019,June,conventional,West Tex/New Mexico,1.08,wholesale
24620,2019,June,organic,West Tex/New Mexico,1.63,medium
24621,2019,June,conventional,Albany,1.57,large
24622,2019,June,organic,Albany,1.92,small
24623,2019,June,conventional,Atlanta,1.05,wholesale
24624,2019,June,organic,Atlanta,1.31,medium
24625,2019,June,conventional,Baltimore/Washington,1.47,wholesale
24626,2019,June,organic,Baltimore/Washington,1.64,medium
24627,2019,June,conventional,Boise,1.32,large
